Review_Text,Review_Text_Processed,Actual_Label,Predicted_Label,prob_Negative,prob_Neutral,prob_Positive
kurang adil masa bisa seenaknya di batalin driver belum ada,adil batalin driver belum,Neutral,Negative,0.7366110085375395,0.24042838430956048,0.02296060715290004
Kok resto saya tidak ada rating sedang di laporan bulanan rating naik Dan kena aplikasi gobiz sekarang lemot ya,resto tidak rating lapor bulan rating aplikasi gobiz lot,Neutral,Negative,0.5779169942106483,0.42174353853659047,0.0003394672527610521
"ada diskon tanpa persetujuan resto, mainpotong harga saja gimana ini cara melaporkanya?",diskon tuju resto mainpotong harga gimana melaporkanya,Negative,Neutral,0.39915844481177437,0.5484074215209954,0.052434133667230015
saya tidak merasa pasang promo karena saya sudah lama jualan..eh tau tau ada promo besar hampir 25 persen potongan dan plpotongan driver..dari 20 RB menerima 12 RB jadinya...rugi yang jualan shopee tetep untung besar..saya hub costumer service aplikasinya langsung keluar...ini shopee mencari untung sendiri merugikan penjual,tidak pasang promo jual eh tau tau promo persen potong plpotongan driver rb terima rb rugi jual shopee tetep untung hub costumer service aplikasi shopee cari untung rugi jual,Neutral,Negative,0.8678150263513932,0.13150360586037296,0.0006813677882339252
bebek ali borromeus menawarkan menu ayam bebek dan lele yang gurih dan enak bangeeeet harganya juga terjangkau banget walaupun sering penuh setiap harinya dari pagi hingga malam hari kecuali jumat yang mulai habis jumatan tempat ini terdiri dari 3 lantai dilengkapi dengan fasilitas toilet dan mushola,bebek ali borromeus tawar menu ayam bebek lele gurih bangeeeet harga jangkau banget penuh hari pagi malam kecuali jumat habis jumat lantai lengkap fasilitas toilet mushola,Positive,Neutral,0.0026181130839175127,0.5361248000044702,0.4612570869116124
"Birthday steak nya mantap tanpa syarat dan rasanya tetep enak tdk dibedakan dgn yg bayar, cuma tunjukin KTP atau SIM asli 👍 Teh manisnya juga bisa Refill, …",birthday steak bagus syarat tetep tidak beda bayar tunjukin ktp sim asli teh manis refill,Positive,Neutral,0.2942201269673344,0.5013632517952826,0.204416621237383
"sering bgt, tiba² tutup sementara, aneh bgt, lah kita mah lg nunggu²in orderan ternyata restonya lg ditutup sementata🤦‍♀️🤦‍♀️🤦‍♀️ Ini bukan sekali atau 2kali tapi sering kali, TOLONG DIPERBAIKI SISTEMNYA.",banget tutup aneh banget mah lg nunggu in order restonya lg tutup tata bukan 2kali tolong baik sistem,Neutral,Negative,0.6194665893867793,0.37789445244274733,0.002638958170473288
"Aplikasi sangat membagongkan 😭 padahal resto tutup tiba2 ada driver dateng tapi ga ada notif menerima orderan Mana ga bisa print struk sperti aplikasi sebelah😫 Aplikasi susah dimengerti juga, ribet Pliss tingkatkan lagi dong biar mempermudah penjualnya",aplikasi bagong resto tutup tiba2 driver dateng tidak notif terima order tidak print struk sperti aplikasi belah aplikasi susah erti ribet pliss tingkat biar mudah jual,Negative,Neutral,0.3527314089965508,0.6466689438172762,0.0005996471861727774
Daftar go food tertera server kami sedang padat merayap aplikasi di menu aktifasi go food tertera halaman ini tidak dapat di akses di menu go kasir yah ada sedikit masalah begitu juga di menu varian tolong di bantu untuk pengaktifan aplikasi gofoodnya bila server eror tolong di perbaiki secepatnya terima kasih gojek jaya terus di masyarakat Indonesia,daftar go food tera server padat rayap aplikasi menu aktifasi go food tera halaman tidak akses menu go kasir yah menu varian tolong bantu aktif aplikasi gofoodnya server eror tolong baik cepat kasih gojek jaya masyarakat indonesia,Negative,Neutral,0.09171904907001664,0.9027380741819891,0.005542876747994251
it is a rasa that can be tried when you go to istanbul.,it is that can be tried when you go to istanbul,Positive,Neutral,0.04028872026445973,0.6558350104064782,0.3038762693290622
Saya heran sudah ikutin promo hingga 50% orderan ga ada yg masuk ya...,heran ikutin promo order tidak,Neutral,Negative,0.566673428535236,0.42120229199848336,0.012124279466280773
Kebanyakan halu sales klian wilayah medan males kerjaaa .. giliran daftar sndiri 1smpi5 hari krja ga siap juga pecatt aja sales yg ga bgus ga sopan dilapangan sama merchant..,banyak halu sales klian wilayah medan males kerjaaa gilir daftar sndiri 1smpi5 krja tidak pecatt sales tidak bgus tidak sopan lapang merchant,Negative,Neutral,0.43894733227278043,0.5562935379981204,0.0047591297290990806
Minta tolong keterangan tulisan level di sterofoamnya dibuat yg lebih jelas ya min 😭😭🥺,tolong terang tulis level sterofoamnya min,Positive,Neutral,0.09591153357816956,0.7455221246211279,0.15856634180070253
"Agak kecewa sama aplikasinya dan juga restonya, saya pesan dan sampainya cukup lama, 90 menit, padahal jaraknya gak jauh dan juga rasanya gak seperti dulu",kecewa aplikasi restonya sampai jarak tidak tidak,Neutral,Negative,0.5581907563033884,0.44015343217791386,0.001655811518697616
Aplikasi sering freez banyak orderan ga ada notif kasian driver harus cancle karna aplikasi eror,aplikasi freez order tidak notif kasi driver cancle aplikasi eror,Negative,Neutral,0.23671403841470265,0.7630487988764689,0.0002371627088285592
siip porsi juga meenyenangkan,siip porsi meenyenangkan,Positive,Neutral,0.0661245748322811,0.5782780306002538,0.355597394567465
tempat ngisi perut Dan pelepas dahaga..sambil mnikmati indah nya pohon pinus & sedikit melihat danau toba diantara pepohonan yg begitu waaww...,ngisi perut lepas dahaga mnikmati indah pohon pinus danau toba pohon waaww,Neutral,Positive,0.16896657019839995,0.36877790718316583,0.4622555226184341
sekarang aneh coustumer banyak yg langganan ngasih bintang 5 tapi ranting nya malah turun ... jadi makin kesini penjualan sepoy karna tidak ada pelanggan baru yg nyangkut 🤣🤣,aneh coustumer langgan ngasih bintang ranting turun kesini jual sepoy tidak langgan nyangkut,Neutral,Negative,0.6260149913823457,0.3094066035199704,0.06457840509768398
"Kurang enak ya, beda sama gacoab yg di bali lbh enak",beda gacoab bal lbh,Negative,Neutral,0.08640751258072177,0.5832894870477923,0.3303030003714859
"Lumayanlah dapat barang murah, dari pada beli barang sama dengan harga 2x lipat harganya. Terima kasih Rexus.id semoga tambah sukses dan laris daganganya. Maaf itu kainya udah ikut lower meskipun karet bisa kembali tapi kainnya gak mau kembali/ikut",lumayan murah harga 2x lipat harga kasih rexus id moga sukses laris daganganya maaf kainya udah lower karet kain tidak,Negative,Positive,0.19981328451910155,0.34360245173947424,0.45658426374142413
"Setiap beli minta ga pake bawang goreng,tapi pas dateng malah pake bawang goreng semua.",tidak pake bawang goreng pas dateng pake bawang goreng,Negative,Positive,0.039407570125341296,0.47590987824654196,0.4846825516281168
knp di aplikasi graerchamt sy tidak muncul menu..sehingga sy tidak bisa memasukkan menu..,knp aplikasi graerchamt sy tidak muncul menu sy tidak masuk menu,Negative,Neutral,0.11385503514580164,0.88425292115387,0.0018920437003284354
Sering gk bunyi notif. MASA hp hrs on trs biar gk terlewatlan pesanan . Perbaikin doonngg semkin update semakin buruk malah,tidak bunyi notif hp hrs on trs biar tidak terlewatlan pesan perbaikin doonngg semkin update buruk,Neutral,Negative,0.5199949495496863,0.47912105469228583,0.000883995758027871
"looks closed but its open on a Tuesday dinner. we had crab soup (nice), ma po toufu (ok), fried chicken (meh, expensive at 130k), chap chye (meh), fried fish (talapia - 100k good but first one we ordered was not fried properly) fried egg foo yong tan (meh), sweet sour fish (120k - not bad they sliced off the meat before deep frying) overall below average IMHO.",looks closed but its open on tuesday dinner we had crab soup nice ma po toufu ok fried chicken meh expensive at 130k chap chye meh fried fish talapia 100k good but first one we ordered was not fried properly fried egg foo yong tan meh sweet sour fish 120k not bad they sliced off the meat before deep frying overall below average imho,Negative,Neutral,0.28172881459478744,0.6738365610030753,0.04443462440213726
Kecewa sama gofood nya harus nya kalo resto udah tutup jangan di tampilin,kecewa gofood kalo resto udah tutup jangan tampilin,Neutral,Negative,0.6317010391212068,0.35602149940985905,0.012277461468934138
"Untuk layanan food tidak sesuai dengan gembar gembor iklannya Yg katanya bisa ngirit, tapi harga makanannya aja yg dijual lebih mahal dari harga beli langsung Belum lagi kena biaya penanganan dan aplikasi",layan food tidak sesuai gembar gembor iklan ngirit harga makan jual mahal harga belum biaya tangan aplikasi,Neutral,Negative,0.5938978986096645,0.4032276025475346,0.002874498842800851
Sering eror pada saat menerima pesanan,eror terima pesan,Negative,Neutral,0.3869345980939974,0.5616098432102743,0.051455558695728335
polytron jgn makin mahal dnk hargany...,polytron jgn mahal dnk hargany,Negative,Positive,0.3967399436563076,0.19096386068515506,0.4122961956585374
"kecil sekali, sama ukuran singlet anak saya pas newborn masih gedean singlet newborn anak saya padahal di leterangan size nya 0-1 th. sayang banget padahal lucu.",ukur singlet anak pas newborn gede singlet newborn anak leterangan size th sayang banget lucu,Neutral,Positive,0.04045772132622909,0.38530623786424484,0.574236040809526
saya resto. tolong di perbaiki cara orderan masuk. kemaren saya terima orderan . ya lumayan banyak duitnya. drivernya dak ngambil pesanan. taunya di batalin 3 jam kemudian. dan pelaggan marah ke resto saya lewat chat. saya udah rugi pesanan yang udah saya buat.,resto tolong baik order kemaren order lumayan duit drivernya dak ngambil pesan tau batalin pelaggan marah resto chat udah rugi pesan udah,Neutral,Negative,0.6413605403463654,0.35812754924067,0.0005119104129646196
enak bangettttt,bangettttt,Positive,Neutral,0.2940025383140497,0.37351445381962006,0.33248300786633017
"pelayanannya oke bgt, tapi makanannya yg aku pesen hambar semua. Udang balado masa berair.. pete cumi asin jg hambar, cm ada rasa asin dr cuminya.. tumis tauge hambar",layan oke banget makan sen hambar udang balado air pete cumi asin hambar cm asin dr cuminya tumis tauge hambar,Neutral,Positive,0.39726019838788285,0.061166698487324415,0.5415731031247929
"Selama saya pakai gobiz baru kali ini sering banget dapat pembatalan otomatis dr pelanggan. Ya gimana.. Cuma 2menit waktu yg dikasih buat nrima atau nolak orderan. Pas masak pesanan yakali saya pegang hape, pas saya nelfon tau2 diriwayat ada pembatalan dr cs. Yaudah, ilang tu pelanggan ga jadi beli. Paling nggak kasih waktulah 5menit buat pembatalan otomatis. Gini saya selaku penjual jd 2x repot",pakai gobiz banget batal otomatis dr langgan gimana 2menit waktu kasih nrima nolak order pas masak pesan yakali pegang hape pas nelfon tau2 riwayat batal dr cs yaudah ilang tu langgan tidak tidak kasih waktu 5menit batal otomatis gin jual 2x repot,Neutral,Negative,0.7126642448310649,0.2818723227329907,0.00546343243594432
"Jika tranfer uang gagal, tapi belum masuk ke saldo lagi, apa yang harus dilakukan, butuh waktu berapa lama pengembalian dananya?",tranfer uang gagal belum saldo butuh waktu kembali dana,Neutral,Negative,0.5735308496468364,0.4189522366889013,0.007516913664262231
Tolong dong perbaiki lagi!! Dmna mna orderan ke resto dulu bukan ke driver dulu!! Jdi driver pada marah karna kelamaan nunggu dan orderan belum masuk ke resto !!!,tolong baik dmna mna order resto bukan driver jdi driver marah nunggu order belum resto,Negative,Neutral,0.23599950196417138,0.7632700147832387,0.0007304832525897949
maaf lain kali tolong dirasakan dl ya mas coz kadang kebanyakan minyak skr malah rasax keasinan ☹️🙏 mksh sebelomx,maaf tolong rasa dl mas coz kadang banyak minyak skr rasax asin terima kasih sebelomx,Positive,Neutral,0.02196938856853479,0.8720783893343833,0.10595222209708174
"kenapa customer gabisa batalkan pemesanan gofood ketika ga dapet dapet driver buat ambil pesanan? kenapa baru bisa dibatalkan 1 jam setelah pemesanan? kan buang buang waktu harus nunggu 1 jam buat memastikan dapet driver atau engga, harusnya resto jg bisa batalin pesanan customer kalo casenya gitu, buat aturan maksimal berapa menit kek buat dapet driver, kalo ga dapet drivee batalin gitu restonya :333",customer gabisa batal mesan gofood tidak dapet dapet driver ambil pesan batal mesan buang buang waktu nunggu dapet driver engga resto batalin pesan customer kalo casenya gitu atur maksimal kek dapet driver kalo tidak dapet drivee batalin gitu restonya,Negative,Neutral,0.4910864088353078,0.5083666782469913,0.0005469129177008023
Kenapa ya resto ga ada di tampilan shopeefood nya jadi gabisa mulai menjual produk,resto tidak tampil shopeefood gabisa jual,Neutral,Negative,0.5994012021438486,0.3996791966125576,0.000919601243593911
pembayaran delay setiap jam 6 ke atas tolong diperbaiki,bayar delay tolong baik,Negative,Neutral,0.46826566093991506,0.530588482108227,0.0011458569518581119
"Sering bangttt APLIKASI Ga bunyi driver dateng, kalo drivernya nauin mah sabr nunggu , kalo ga cembrut aja",bangttt aplikasi tidak bunyi driver dateng kalo drivernya nauin mah sabr nunggu kalo tidak cembrut,Neutral,Negative,0.5813621446454129,0.4179209484595156,0.0007169068950715595
"Sudah order 1 jam lebih tidak ada kabar, sudah konfirm via tlp tiba tiba di batalkan.",tidak kabar konfirm via tlp batal,Negative,Neutral,0.17324100640096413,0.8161739014010029,0.010585092198032954
"barangnya sih bagus. remot idah dikasih batre yg bagus juga. cuma kurang puas di pengiriman aja. sama2 tangerang tapi 6 hari baru nyampe. saran aja klo barang2 kecil seperti ini kasih opsi pengiriman lainnya spt gosend atau grab. percuma gratis ongkir kurir toko tapi lama, karena overload. klo barang2 yg gede macem kulakas/ac boleh dah kurir toko aj. terima kasih",barang bagus remot idah kasih batre bagus puas kirim sama2 tangerang nyampe saran klo barang2 kasih opsi kirim spt gosend grab gratis ongkir kurir toko overload klo barang2 gede macem kulakas ac dah kurir toko aj kasih,Negative,Positive,0.41495632223847584,0.05636422356371933,0.5286794541978047
U need 75.000 not 10.000,need not,Negative,Neutral,0.3482865212355626,0.6351154882090624,0.016597990555374826
@FOODFESS2 Fore yg americano manuka seger banget. Skrg kalo bikin es kopi di rumah yg biasanya pakai pemanis stevia jd pakai madu. Maap ya fore aku contek kopinya soalnya lagi menerapkan frugal living,foodfess2 fore americano manuka seger banget skrg kalo bikin es kopi rumah pakai man stevia pakai madu maap fore contek kopi terap frugal living,Neutral,Positive,0.010005082952966302,0.44163473275205606,0.5483601842949777
"Utk hari ini aplikasi error',nama resto berubah seperti semula",aplikasi error nama resto ubah,Negative,Neutral,0.30640357698657744,0.6885801303324834,0.005016292680938995
kualitas sesuai harga ??,kualitas sesuai harga,Neutral,Positive,0.0672400967832995,0.23075535797920094,0.7020045452374997
"walau nyampe nya lama, tetep saya kasih bintang , terimakasih, semoga berkah",nyampe tetep kasih bintang terimakasih moga berkah,Negative,Positive,0.06752634512664014,0.3296206591659751,0.6028529957073847
Ini ko skrg ga ada kolom total transaksi klo orang pake barcoad.jadi malas pake qris ovo,ko skrg tidak kolom total transaksi klo pake barcoad malas pake qris ovo,Negative,Neutral,0.3617933364603266,0.6302439263258202,0.007962737213853176
Pelayanan Kurang Memuaskan... Pasilitas Kotor... Jorok...,layan muas pasilitas kotor jorok,Negative,Positive,0.41318703545519125,0.1129303243782573,0.47388264016655146
we ordered four different ice creams 1 chocolate ecstasy 2 chocolate chocolate sundae 3 chocolate banana split 4 the chocolate room brownie sundae and all of them were same,we ordered four different ice creams chocolate ecstasy chocolate chocolate sundae chocolate banana split the chocolate room brownie sundae and all of them were same,Negative,Positive,0.19566546030922458,0.195358902156274,0.6089756375345013
"Maaf ini sistem gobiz nya berubah kayaknya, Driver belum dapet dapet rentan waktunya dari menerima pesanan sampai waktu driver hampir 1 jam , kasian yg pesen nunggunya lama , makanan udah siap keburu dingin...",maaf sistem gobiz ubah kayak driver belum dapet dapet rentan terima pesan waktu driver kasi sen nunggunya makan udah keburu dingin,Negative,Neutral,0.4422302421346417,0.5517482632360621,0.006021494629296271
"kirain stereo ternyata mono, dan ini tdk dijelasin",kirain stereo mono tidak dijelasin,Negative,Neutral,0.3316075475911215,0.4749397919821328,0.19345266042674567
Driver-nya tolong lebih sabar menunggu respon dari outlet,driver tolong sabar tunggu respon outlet,Neutral,Negative,0.5555101203228107,0.4121153362201921,0.03237454345699739
"Saya setahun yang lalu daftar, tetapi ko aneh komisinya cukup besar stngah harga jual produk saya, belum termasuk PPN, sudah komplain dn isi ulang data tetap saja. Hingga akhirnya tidak ada kejelasan dan sayapun tidak jadi untuk mengaktifkan. Padahal teman saya produnya lebih mahal dn tdk ada tambahan komisi 5.000 rupiah.😊🙏",tahun daftar ko aneh komisi stngah harga jual belum ppn komplain dn isi ulang data tidak jelas saya tidak aktif teman produnya mahal dn tidak tambah komisi rupiah,Neutral,Negative,0.7048466124323168,0.29412557144124085,0.0010278161264424747
Emang selalu manis,emang manis,Neutral,Positive,0.10150362694311205,0.3251800122212407,0.5733163608356473
"makin lama iklan semakin mahal perkliknya sampe 4rb, Bener bener bikin berat. orderan cuma 2-4 perhari abis buat bayar iklan doang. makin pusing sya kalo begini...",iklan mahal klik sampe 4rb bener bener bikin berat order hari abis bayar iklan doang pusing sya kalo,Neutral,Negative,0.881626040480861,0.11257959930153343,0.0057943602176054165
"Kasih 1 bintang dulu,,,soale dari awal gabung gak ada pesanan yg masuk,,,malah go food sy lumayan pesanannya, padahal mulai gabung nya barengan",kasih bintang soale gabung tidak pesan go food sy lumayan pesan gabung bareng,Negative,Neutral,0.23656160834468604,0.7345039916450012,0.02893440001031265
"mie nya kurang matang dan kering. Biasanya enak.,moga kwalitas rasa selalu dijaga.",mie matang kering moga kwalitas jaga,Neutral,Positive,0.08070920649505445,0.11934964995893337,0.7999411435460121
Ikut promo iklan malah abis kena potongan abis sama modal nya ga k tutup,promo iklan abis potong abis modal tidak tutup,Neutral,Negative,0.7813464676607204,0.21429099598560378,0.004362536353675867
lumayan enakk dan sering - sering ngadain promo yaa,lumayan enakk ngadain promo yaa,Positive,Neutral,0.006719477830838,0.5960337618040566,0.3972467603651055
Desain elegan Garansi terjamin. Pengiriman lama,desain elegan garansi jamin kirim,Negative,Positive,0.09755662505291492,0.01615621034968019,0.8862871645974049
lvl 1 pedes amat,lvl pedes,Neutral,Positive,0.3179597873153424,0.058410972074429184,0.6236292406102284
"lama lama grabmerchant jelek banget yah, tiba² toko di jeda karena ga terima pesenan masuk otomatis. cuma karena ga klik itu pesenan toko jd anyeb ga ada orderan masuk lg . kekmanaaaa ???",grabmerchant jelek banget yah toko jeda tidak sen otomatis tidak klik sen toko anyeb tidak order lg kekmanaaaa,Negative,Neutral,0.4378615759023879,0.5604587654118155,0.0016796586857967435
"mohon perbaiki bug , suara orderan muncul tapi list pesanan tidak ada/muncul sangat lama , kasian driver nya nunggu lama sehingga drivernya marah kepada resto ,",baik bug suara order muncul list pesan tidak muncul kasi driver nunggu drivernya marah resto,Neutral,Negative,0.5277918537826547,0.46869114505641185,0.003517001160933482
"Tolong biar bisA ngeprint ky aplikasi sebelah biar ga ribed driver minta foto hp mulu.bisa ga driver grab ga usah foto tampilan layar,misalnya cukup foto menunya aja ,ribed bgt serba foto layar hp terus kurang changgih,hebatan aplikasi sebelah orderan masuk otomatis ngeprin sendiri tanpa perlu driver foto tampilan menu orderan ,stiap driver datang udah kaya di kejar2 satpol pp minta foto layar hp,sedang layar di pakai buat nyiapin pesananan di dapur,bener2 payah aplikasinya,",tolong biar ngeprint ky aplikasi belah biar tidak ribed driver hp mulu tidak driver grab tidak tampil layar menu ribed banget serba layar hp changgih hebat aplikasi belah order otomatis ngeprin driver tampil menu order stiap driver udah kaya kejar2 satpol pp layar hp layar pakai nyiapin pesananan dapur bener2 payah aplikasi,Negative,Neutral,0.48867627419901094,0.5108941040936609,0.00042962170732819557
"they definitely promise you a decent meal. known for their timely delivery and packaging norfest doesn't disappoint you. 🍗nonveg starter platter is more than enough for two people. perfectly cooked two pieces of tangdi kebab, malai kebab and angara kebab might not leave a lasting impression but in general they are well marinated and rasa good. 🍱 punjabi non veg thali is perfectly packed meal box from salad🥗 to raita. 🍛 in a non-veg thali veg curries definitely need no mention but no one can ignore dal makhani. wake up the dal makhani by stirring it as all the dal sunks to the bottom and sleeps. felt it can be a bit thicker in consistency. 🥘butter chicken was so enak and mild in spicies(✔️). 🍪butter rotis were hard and tough to tear - the usual packaging side effects. 🥣boondi raita definitely needs a mention for it's enak texture and rasa and so the rice kheer.",they definitely promise you decent meal known for their timely delivery and packaging norfest doesn disappoint you nonveg starter platter is more than enough for two people perfectly cooked two pieces of tangdi kebab malai kebab and angara kebab might not leave lasting impression but in general they are well marinated and good punjabi non veg thali is perfectly packed meal box from salad to raita in non veg thali veg curries definitely need no mention but no one can ignore dal makhani wake up the dal makhani by stirring it as all the dal sunks to the bottom and sleeps felt it can be bit thicker in consistency butter chicken was so and mild in spicies butter rotis were hard and tough to tear the usual packaging side effects boondi raita definitely needs mention for it texture and and so the rice kheer,Neutral,Positive,0.07306002523163327,0.06080772026863797,0.8661322544997287
Sudah bagus yg lama malah diubah terus daftar menu lebih simple yng lama,bagus ubah daftar menu simple yng,Negative,Neutral,0.18131133928506513,0.7066544441234572,0.11203421659147748
we preferred milkshake and smoothie. chocolate sauce added to the blueberry milkshake. the smoothie is also unrelated to the smoothie; it was quite sour; so it was not fresh.,we preferred milkshake and smoothie chocolate sauce added to the blueberry milkshake the smoothie is also unrelated to the smoothie it was quite sour so it was not fresh,Negative,Positive,0.16250567023276397,0.08381370239364812,0.7536806273735879
Lumayan enak..,lumayan,Positive,Neutral,0.12436216353158364,0.5726514155943544,0.302986420874062
"Seharus nya untuk masalah TF dana harus setiap hari . Karna uang merchant juga muter Transaksi Jum'at Sabtu Minggu kelamaan nunggu hari Senin , pas hari Senin gak di transfer ampun deh",harus tf dana uang merchant muter transaksi jum at sabtu nunggu senin pas senin tidak transfer ampun,Neutral,Negative,0.5060042991173426,0.49106227289882154,0.002933427983835796
1.notif pesanan telat 2.aplikasi nge lag 3.voucher belanja nya ngga ngotak Pengen usaha biar dapet untung malah begini,notif pesan telat aplikasi nge lag voucher belanja tidak ngotak ken usaha biar dapet untung,Negative,Neutral,0.16254759625621337,0.8325237462039876,0.004928657539799096
"tolong banget rating penumpang bisa diliat tiba' driver bilang kalau rating aku 4.3 dan katanya bakal susah nyari driver padahal aku gak ngapa'in, payment selalu pake gopay di gojek mau gofood, dll. gak pernah bikin driver nunggu, udah berusaha jadi penumpang yg baik buat semua drivernya karena aku berterima kasih sama mereka udah mau ambil orderan aku, bahkan waktu itu sampai effort nyebrang jauh karena drivernya gamau jemput. kenapa driver mau rating 5 tapi ke kita ngasih jelek salah aku apa😭",tolong banget rating tumpang liat driver bilang rating susah nyari driver tidak ngapa in payment pake gopay gojek gofood dll tidak bikin driver nunggu udah usaha tumpang drivernya terima kasih udah ambil order waktu effort nyebrang drivernya gamau jemput driver rating ngasih jelek salah,Negative,Neutral,0.39359799751527313,0.6043761494606192,0.002025853024107565
"Setiap ada pesanan gak pernah bunyi notifnya jadi nggak tau kalau ada pesanan jadinya makanan sampe ke customer lebih lama, tolong di perbaiki lagi ya ke depannya padahal di awal saya menggunakan aplikasi ini sangat membantu penjual kecil seperti saya",pesan tidak bunyi notifnya tidak tau pesan makan sampe customer tolong baik depan aplikasi bantu jual,Negative,Neutral,0.3376804458950786,0.6613692510689545,0.0009503030359670827
very good rasa . i have chicken hot dog it's nice with stuffing .i missed to take photo .serving time is good but try to give fast .but rasa and harga is sepadan a try..,very good have chicken hot dog it nice with stuffing missed to take photo serving time is good but try to give fast but and harga is padan try,Neutral,Positive,0.004667202670342147,0.17043149345127304,0.8249013038783848
"kenapa susah banget ya ganti nama resto. sudah mendownload dokumen perorangan, tetapi file tidak bisa diedit. karena disaat pendaftaran memberi nama belakang resto dengan nama area * KUTA * tetapi disaat selesai pendaftaran malah menjadi area pada alamat * DALUNG *",susah banget ganti nama resto mendownload dokumen orang file tidak edit saat daftar nama resto nama area kuta saat selesai daftar area alamat dalung,Negative,Neutral,0.2592529480110471,0.7376110077191994,0.003136044269753596
"lumayan lah rasanya, agak keasinan buat yg gasuka asin, pastry masi kriuk",lumayan asin gasuka asin pastry mas kriuk,Neutral,Positive,0.22109898876617742,0.13759101914889105,0.6413099920849316
good but not the best,good but not the best,Neutral,Positive,0.029527202650293703,0.21413700309418043,0.7563357942555258
Heran saya mau daftar resto elite tapi sudah hampir 1bln tapi tdk ada kjlasan.tdk di respon,heran daftar resto elite 1bln tidak kjlasan tidak respon,Neutral,Negative,0.611063192962457,0.3876201307814864,0.0013166762560564563
sudah langganan hehe,langgan,Neutral,Positive,0.07395698459246779,0.14952026016787553,0.7765227552396567
Tolong di perbaiki untuk mencari drivernya masa mencari driver sampai 1jam belum dapat kan jadi kasian yg beli nunggunua jadi lama,tolong baik cari drivernya cari driver 1jam belum kasi nunggunua,Negative,Neutral,0.2948091375683852,0.6975500184520823,0.007640843979532487
sesuai dgn janji...kiriman dateng sesuai waktunya👍,sesuai janji kirim dateng sesuai,Positive,Negative,0.5325555025796533,0.020684902711808163,0.4467595947085385
menu nya selalu enak #staffirma,menu staffirma,Positive,Neutral,0.17576049543082342,0.630049345142884,0.19419015942629256
"Aplikasinya gak bisa kebuka, force close mulu😕😕",aplikasi tidak buka force close mulu,Neutral,Negative,0.5089395732983087,0.4901470099682265,0.0009134167334647077
"enak semua cuma gag respek sama nama2 makannya..,yg ada s*Tan ibl*s dan yg lainnya",gag respek nama2 makan tan ibl,Positive,Negative,0.5428599969929948,0.02989184306927511,0.4272481599377301
maaf sgtu aja.. untuk mengatur buka tutup secara manual terlalu ribet.. mest masuk ke pengaturan jam buka dulu dan harus di lakukan satu2 tiap2 harinya..,maaf sgtu atur buka tutup manual ribet mest atur buka laku satu2 tiap2 hari,Neutral,Negative,0.5528180625655192,0.4352394209477079,0.011942516486772858
"Tidak bisa pesan, setiap pesan setelah bayar langsung di cancel",tidak bayar cancel,Negative,Neutral,0.3615945936176057,0.6311769340935518,0.007228472288842503
"seller responsif. buat dikasi orang, jd ngga tau rasanya, semoga cocok sm yg nerima. packaging aman. hampers cantik",seller responsif kasi tidak tau moga cocok sm nerima packaging aman hampers cantik,Neutral,Positive,0.04308527120402175,0.030196204253286542,0.9267185245426917
"MAU GANTI FOTO PROFIL RIBET BANGET GAK BISA LANGSUNG, LEBIH MUDAH DI GOFOOD GOJEK SIMPEL,. TERUS MAU GANTI² HARGA MENU TERBATAS GAK BISA DI GANTI².. PANTAS SEPI ORDERAN GAK SEPERTI GOJEK GOFOOD GACOR..TINGKATKAN LAGI DONG APLIKASI NYA..GAK MALU SAMA GOJEK",ganti profil ribet banget tidak mudah gofood gojek simpel ganti harga menu batas tidak ganti sepi order tidak gojek gofood gacor tingkat aplikasi tidak malu gojek,Negative,Neutral,0.38323233729640505,0.6062544340691275,0.010513228634467542
"Shopee partner nya gak otomatis bunyi, tolong di perbaiki sistem nya, tau tau nya sudah dateng driver,",shopee partner tidak otomatis bunyi tolong baik sistem tau tau dateng driver,Neutral,Negative,0.8821951448551141,0.11733123056690913,0.0004736245779768682
"Sekarang resto saya sepi semenjak promo yg di tawarkan semakin gk jelas. Resto prioritas tidak menjamin ada orderan masuk,sangat berbeda sekali saat dulu. Sekarang kalah saing sama tetangga sebelah dan si orange.",resto sepi semenjak promo tawar tidak resto prioritas tidak jamin order beda kalah saing tetangga belah si orange,Negative,Neutral,0.34442951988866,0.6492956571770881,0.006274822934251901
Kenapa ya history penjualan kosong. Padahal sudah ada yg laku. Dan saldo gamasuk ke kami,history jual kosong saldo gamasuk,Negative,Neutral,0.3693676716752091,0.6091684773469573,0.021463850977833487
"jujur banget banget, secara ambience enak banget, memang viewnya ok dan nyaman, tapi gak worth it bgt harga utk makanannya :) ikan bakarnya sangat ancur, cumi cukup ok, sate ok, jeruk kelapa hambar, kami pesen dessert pisang serabut utk bukber, dihidangkan sblm buka, otomatis es krim sdh cair :”",jujur banget banget ambience banget viewnya ok nyaman tidak worth it banget harga makan ikan bakar ancur cumi ok sate ok jeruk kelapa hambar sen dessert pisang serabut bukber hidang sblm buka otomatis es krim cair,Positive,Neutral,0.19528249450423832,0.4843674597809044,0.3203500457148572
SALDO KIOS TIDAK BISA BUAT TRANSFER,saldo kios tidak transfer,Neutral,Negative,0.9143764717606213,0.06989438789830547,0.015729140341073235
